År,Region,Effektklass,Solcellsanläggningar, Antal Installerad effekt (MW)
2020,2462 Vilhelmina,> 1 000 kW,0,0
2020,2462 Vilhelmina,Totalt,14,0.12
2020,2463 Åsele,< 20 kw,5,0.05
2020,2463 Åsele,20 kW - 1 000 kW,1,0.04
2020,2463 Åsele,> 1 000 kW,0,0
2020,2463 Åsele,Totalt,6,0.09
2020,2480 Umeå,< 20 kw,325,2.8
2020,2480 Umeå,20 kW - 1 000 kW,49,3.17
2020,2480 Umeå,> 1 000 kW,0,0
2020,2480 Umeå,Totalt,374,5.97
2020,2481 Lycksele,< 20 kw,6,0.08
2020,2481 Lycksele,20 kW - 1 000 kW,0,0
2020,2481 Lycksele,> 1 000 kW,0,0
2020,2481 Lycksele,Totalt,6,0.08
2020,2482 Skellefteå,< 20 kw,148,1.63
2020,2482 Skellefteå,20 kW - 1 000 kW,9,0.37
2020,2482 Skellefteå,> 1 000 kW,0,0
2020,2482 Skellefteå,Totalt,157,2
2020,2505 Arvidsjaur,< 20 kw,..,..
2020,2505 Arvidsjaur,20 kW - 1 000 kW,..,..
2020,2505 Arvidsjaur,> 1 000 kW,0,0
2020,2505 Arvidsjaur,Totalt,..,..
2020,2506 Arjeplog,< 20 kw,..,..
2020,2506 Arjeplog,20 kW - 1 000 kW,0,0
2020,2506 Arjeplog,> 1 000 kW,0,0
2020,2506 Arjeplog,Totalt,..,..
2020,2510 Jokkmokk,< 20 kw,16,0.16
2020,2510 Jokkmokk,20 kW - 1 000 kW,1,0.03
2020,2510 Jokkmokk,> 1 000 kW,0,0
2020,2510 Jokkmokk,Totalt,17,0.18
2020,2513 Överkalix,< 20 kw,5,0.03
2020,2513 Överkalix,20 kW - 1 000 kW,0,0
2020,2513 Överkalix,> 1 000 kW,0,0
2020,2513 Överkalix,Totalt,5,0.03
2020,2514 Kalix,< 20 kw,15,0.12
2020,2514 Kalix,20 kW - 1 000 kW,0,0
2020,2514 Kalix,> 1 000 kW,0,0
2020,2514 Kalix,Totalt,15,0.12
2020,2518 Övertorneå,< 20 kw,15,0.15
2020,2518 Övertorneå,20 kW - 1 000 kW,0,0
2020,2518 Övertorneå,> 1 000 kW,0,0
2020,2518 Övertorneå,Totalt,15,0.15
2020,2521 Pajala,< 20 kw,11,0.1
2020,2521 Pajala,20 kW - 1 000 kW,2,0.12
2020,2521 Pajala,> 1 000 kW,0,0
2020,2521 Pajala,Totalt,13,0.22
2020,2523 Gällivare,< 20 kw,9,0.05
2020,2523 Gällivare,20 kW - 1 000 kW,0,0
2020,2523 Gällivare,> 1 000 kW,0,0
2020,2523 Gällivare,Totalt,9,0.05
2020,2560 Älvsbyn,< 20 kw,..,..
2020,2560 Älvsbyn,20 kW - 1 000 kW,..,..
2020,2560 Älvsbyn,> 1 000 kW,0,0
2020,2560 Älvsbyn,Totalt,15,0.19
2020,2580 Luleå,< 20 kw,113,0.97
2020,2580 Luleå,20 kW - 1 000 kW,19,1.62
2020,2580 Luleå,> 1 000 kW,0,0
2020,2580 Luleå,Totalt,132,2.59
2020,2581 Piteå,< 20 kw,66,0.69
2020,2581 Piteå,20 kW - 1 000 kW,12,0.85
2020,2581 Piteå,> 1 000 kW,1,1.16
2020,2581 Piteå,Totalt,79,2.7
2020,2582 Boden,< 20 kw,22,0.2
2020,2582 Boden,20 kW - 1 000 kW,4,0.14
2020,2582 Boden,> 1 000 kW,0,0
2020,2582 Boden,Totalt,26,0.34
2020,2583 Haparanda,< 20 kw,5,0.03
2020,2583 Haparanda,20 kW - 1 000 kW,0,0
2020,2583 Haparanda,> 1 000 kW,0,0
2020,2583 Haparanda,Totalt,5,0.03
2020,2584 Kiruna,< 20 kw,..,..
2020,2584 Kiruna,20 kW - 1 000 kW,1,0.11
2020,2584 Kiruna,> 1 000 kW,0,0
2020,2584 Kiruna,Totalt,..,..
2021,00 Riket,< 20 kw,80207,789.39
2021,00 Riket,20 kW - 1 000 kW,12093,675.25
2021,00 Riket,> 1 000 kW,59,122.37
2021,00 Riket,Totalt,92359,1587.01
2021,01 Stockholms län,< 20 kw,10010,95.41
2021,01 Stockholms län,20 kW - 1 000 kW,1493,85.76
2021,01 Stockholms län,> 1 000 kW,1,1.08
2021,01 Stockholms län,Totalt,11504,182.25
2021,03 Uppsala län,< 20 kw,3882,38.29
2021,03 Uppsala län,20 kW - 1 000 kW,607,31.19
2021,03 Uppsala län,> 1 000 kW,4,9.62
2021,03 Uppsala län,Totalt,4493,79.11
2021,04 Södermanlands län,< 20 kw,3275,31.64
2021,04 Södermanlands län,20 kW - 1 000 kW,550,31.45
2021,04 Södermanlands län,> 1 000 kW,4,16.62
2021,04 Södermanlands län,Totalt,3829,79.71
2021,05 Östergötlands län,< 20 kw,4529,44.26
2021,05 Östergötlands län,20 kW - 1 000 kW,1044,52.56
2021,05 Östergötlands län,> 1 000 kW,1,10
2021,05 Östergötlands län,Totalt,5574,106.81
2021,06 Jönköpings län,< 20 kw,3742,39.42
2021,06 Jönköpings län,20 kW - 1 000 kW,674,44.61
2021,06 Jönköpings län,> 1 000 kW,4,4.5
2021,06 Jönköpings län,Totalt,4420,88.53
2021,07 Kronobergs län,< 20 kw,2280,22.63
2021,07 Kronobergs län,20 kW - 1 000 kW,252,14.48
2021,07 Kronobergs län,> 1 000 kW,0,0
2021,07 Kronobergs län,Totalt,2532,37.11
2021,08 Kalmar län,< 20 kw,3208,30.65
2021,08 Kalmar län,20 kW - 1 000 kW,410,21.57
2021,08 Kalmar län,> 1 000 kW,3,6.78
2021,08 Kalmar län,Totalt,3621,59.01
2021,09 Gotlands län,< 20 kw,1166,10.3
2021,09 Gotlands län,20 kW - 1 000 kW,129,5.05
2021,09 Gotlands län,> 1 000 kW,0,0
2021,09 Gotlands län,Totalt,1295,15.35
2021,10 Blekinge län,< 20 kw,2002,18.79
2021,10 Blekinge län,20 kW - 1 000 kW,187,13.49
2021,10 Blekinge län,> 1 000 kW,0,0
2021,10 Blekinge län,Totalt,2189,32.28
2021,12 Skåne län,< 20 kw,11702,117.31
2021,12 Skåne län,20 kW - 1 000 kW,1826,107.36
2021,12 Skåne län,> 1 000 kW,22,31.59
2021,12 Skåne län,Totalt,13550,256.25
2021,13 Hallands län,< 20 kw,4658,47.61
2021,13 Hallands län,20 kW - 1 000 kW,670,35.9
2021,13 Hallands län,> 1 000 kW,7,10.8
2021,13 Hallands län,Totalt,5335,94.31
2021,14 Västra Götalands län,< 20 kw,13640,135.65
2021,14 Västra Götalands län,20 kW - 1 000 kW,1976,110.56
2021,14 Västra Götalands län,> 1 000 kW,9,20.01
2021,14 Västra Götalands län,Totalt,15625,266.21
2021,17 Värmlands län,< 20 kw,2535,24.22
2021,17 Värmlands län,20 kW - 1 000 kW,290,18.72
2021,17 Värmlands län,> 1 000 kW,0,0
2021,17 Värmlands län,Totalt,2825,42.94
2021,18 Örebro län,< 20 kw,2697,26.75
2021,18 Örebro län,20 kW - 1 000 kW,383,20.63
2021,18 Örebro län,> 1 000 kW,0,0
2021,18 Örebro län,Totalt,3080,47.38
2021,19 Västmanlands län,< 20 kw,2304,22.05
2021,19 Västmanlands län,20 kW - 1 000 kW,466,26.4
2021,19 Västmanlands län,> 1 000 kW,1,1
2021,19 Västmanlands län,Totalt,2771,49.45
2021,20 Dalarnas län,< 20 kw,2703,26.13
2021,20 Dalarnas län,20 kW - 1 000 kW,265,11.7
2021,20 Dalarnas län,> 1 000 kW,0,0
2021,20 Dalarnas län,Totalt,2968,37.83
2021,21 Gävleborgs län,< 20 kw,1939,18.81
2021,21 Gävleborgs län,20 kW - 1 000 kW,212,10.17
2021,21 Gävleborgs län,> 1 000 kW,0,0
2021,21 Gävleborgs län,Totalt,2151,28.98
2021,22 Västernorrlands län,< 20 kw,1372,13.69
2021,22 Västernorrlands län,20 kW - 1 000 kW,162,9.65
2021,22 Västernorrlands län,> 1 000 kW,0,0
2021,22 Västernorrlands län,Totalt,1534,23.34
2021,23 Jämtlands län,< 20 kw,1219,12.41
2021,23 Jämtlands län,20 kW - 1 000 kW,334,14.35
2021,23 Jämtlands län,> 1 000 kW,0,0
2021,23 Jämtlands län,Totalt,1553,26.76
2021,24 Västerbottens län,< 20 kw,948,9.58
2021,24 Västerbottens län,20 kW - 1 000 kW,97,5.11
2021,24 Västerbottens län,> 1 000 kW,2,9.22
2021,24 Västerbottens län,Totalt,1047,23.9
2021,25 Norrbottens län,< 20 kw,396,3.77
2021,25 Norrbottens län,20 kW - 1 000 kW,66,4.56
2021,25 Norrbottens län,> 1 000 kW,1,1.16
2021,25 Norrbottens län,Totalt,463,9.5
2021,0114 Upplands Väsby,< 20 kw,192,1.89
2021,0114 Upplands Väsby,20 kW - 1 000 kW,50,2.28
2021,0114 Upplands Väsby,> 1 000 kW,0,0
2021,0114 Upplands Väsby,Totalt,242,4.17
2021,0115 Vallentuna,< 20 kw,338,3.51
2021,0115 Vallentuna,20 kW - 1 000 kW,37,1.77
2021,0115 Vallentuna,> 1 000 kW,0,0
2021,0115 Vallentuna,Totalt,375,5.28
2021,0117 Österåker,< 20 kw,573,5.4
2021,0117 Österåker,20 kW - 1 000 kW,27,1.23
2021,0117 Österåker,> 1 000 kW,0,0
2021,0117 Österåker,Totalt,600,6.63
2021,0120 Värmdö,< 20 kw,670,6.21
2021,0120 Värmdö,20 kW - 1 000 kW,30,1.55
2021,0120 Värmdö,> 1 000 kW,0,0
2021,0120 Värmdö,Totalt,700,7.76
2021,0123 Järfälla,< 20 kw,414,3.82
2021,0123 Järfälla,20 kW - 1 000 kW,79,5.3
2021,0123 Järfälla,> 1 000 kW,0,0
2021,0123 Järfälla,Totalt,493,9.13
2021,0125 Ekerö,< 20 kw,357,3.45
2021,0125 Ekerö,20 kW - 1 000 kW,37,1.38
2021,0125 Ekerö,> 1 000 kW,0,0
2021,0125 Ekerö,Totalt,394,4.83
2021,0126 Huddinge,< 20 kw,683,6.32
2021,0126 Huddinge,20 kW - 1 000 kW,34,3.02
2021,0126 Huddinge,> 1 000 kW,0,0
2021,0126 Huddinge,Totalt,717,9.34
2021,0127 Botkyrka,< 20 kw,319,3.12
2021,0127 Botkyrka,20 kW - 1 000 kW,31,2.46
2021,0127 Botkyrka,> 1 000 kW,0,0
2021,0127 Botkyrka,Totalt,350,5.58
2021,0128 Salem,< 20 kw,102,0.99
2021,0128 Salem,20 kW - 1 000 kW,10,0.27
2021,0128 Salem,> 1 000 kW,0,0
2021,0128 Salem,Totalt,112,1.26
2021,0136 Haninge,< 20 kw,446,4.14
2021,0136 Haninge,20 kW - 1 000 kW,51,3.86
2021,0136 Haninge,> 1 000 kW,0,0
2021,0136 Haninge,Totalt,497,8.01
2021,0138 Tyresö,< 20 kw,377,3.41
2021,0138 Tyresö,20 kW - 1 000 kW,11,0.88
2021,0138 Tyresö,> 1 000 kW,0,0
2021,0138 Tyresö,Totalt,388,4.3
2021,0139 Upplands-Bro,< 20 kw,188,1.94
2021,0139 Upplands-Bro,20 kW - 1 000 kW,32,2.4
2021,0139 Upplands-Bro,> 1 000 kW,0,0
2021,0139 Upplands-Bro,Totalt,220,4.34
2021,0140 Nykvarn,< 20 kw,156,1.55
2021,0140 Nykvarn,20 kW - 1 000 kW,8,0.31
2021,0140 Nykvarn,> 1 000 kW,0,0
2021,0140 Nykvarn,Totalt,164,1.85
2021,0160 Täby,< 20 kw,436,4.63
2021,0160 Täby,20 kW - 1 000 kW,56,2.69
2021,0160 Täby,> 1 000 kW,0,0
2021,0160 Täby,Totalt,492,7.32
2021,0162 Danderyd,< 20 kw,177,1.69
2021,0162 Danderyd,20 kW - 1 000 kW,27,2.02
2021,0162 Danderyd,> 1 000 kW,0,0
2021,0162 Danderyd,Totalt,204,3.71
2021,0163 Sollentuna,< 20 kw,415,3.87
2021,0163 Sollentuna,20 kW - 1 000 kW,27,1.18
2021,0163 Sollentuna,> 1 000 kW,0,0
2021,0163 Sollentuna,Totalt,442,5.05
2021,0180 Stockholm,< 20 kw,1045,9.63
2021,0180 Stockholm,20 kW - 1 000 kW,439,24.5
2021,0180 Stockholm,> 1 000 kW,0,0
2021,0180 Stockholm,Totalt,1484,34.13
2021,0181 Södertälje,< 20 kw,548,5.31
2021,0181 Södertälje,20 kW - 1 000 kW,117,6.73
2021,0181 Södertälje,> 1 000 kW,1,1.08
2021,0181 Södertälje,Totalt,666,13.12
2021,0182 Nacka,< 20 kw,599,5.94
2021,0182 Nacka,20 kW - 1 000 kW,51,3.6
2021,0182 Nacka,> 1 000 kW,0,0
2021,0182 Nacka,Totalt,650,9.54
2021,0183 Sundbyberg,< 20 kw,48,0.44
2021,0183 Sundbyberg,20 kW - 1 000 kW,30,1.62
2021,0183 Sundbyberg,> 1 000 kW,0,0
2021,0183 Sundbyberg,Totalt,78,2.06
2021,0184 Solna,< 20 kw,45,0.49
2021,0184 Solna,20 kW - 1 000 kW,65,4.71
2021,0184 Solna,> 1 000 kW,0,0
2021,0184 Solna,Totalt,110,5.2
2021,0186 Lidingö,< 20 kw,165,1.66
2021,0186 Lidingö,20 kW - 1 000 kW,25,1.13
2021,0186 Lidingö,> 1 000 kW,0,0
2021,0186 Lidingö,Totalt,190,2.79
2021,0187 Vaxholm,< 20 kw,96,0.89
2021,0187 Vaxholm,20 kW - 1 000 kW,5,0.28
2021,0187 Vaxholm,> 1 000 kW,0,0
2021,0187 Vaxholm,Totalt,101,1.17
2021,0188 Norrtälje,< 20 kw,1031,9.33
2021,0188 Norrtälje,20 kW - 1 000 kW,112,5.14
2021,0188 Norrtälje,> 1 000 kW,0,0
2021,0188 Norrtälje,Totalt,1143,14.47
2021,0191 Sigtuna,< 20 kw,294,3.12
2021,0191 Sigtuna,20 kW - 1 000 kW,71,4.17
2021,0191 Sigtuna,> 1 000 kW,0,0
2021,0191 Sigtuna,Totalt,365,7.29
2021,0192 Nynäshamn,< 20 kw,296,2.69
2021,0192 Nynäshamn,20 kW - 1 000 kW,31,1.28
2021,0192 Nynäshamn,> 1 000 kW,0,0
2021,0192 Nynäshamn,Totalt,327,3.97
2021,0305 Håbo,< 20 kw,267,2.62
2021,0305 Håbo,20 kW - 1 000 kW,42,1.97
2021,0305 Håbo,> 1 000 kW,0,0
2021,0305 Håbo,Totalt,309,4.59
2021,0319 Älvkarleby,< 20 kw,86,0.86
2021,0319 Älvkarleby,20 kW - 1 000 kW,1,0.07
2021,0319 Älvkarleby,> 1 000 kW,0,0
2021,0319 Älvkarleby,Totalt,87,0.93
2021,0330 Knivsta,< 20 kw,249,2.49
2021,0330 Knivsta,20 kW - 1 000 kW,31,1.43
2021,0330 Knivsta,> 1 000 kW,0,0
2021,0330 Knivsta,Totalt,280,3.92
2021,0331 Heby,< 20 kw,211,2.12
2021,0331 Heby,20 kW - 1 000 kW,40,1.88
2021,0331 Heby,> 1 000 kW,1,1.12
2021,0331 Heby,Totalt,252,5.12
2021,0360 Tierp,< 20 kw,326,3.31
2021,0360 Tierp,20 kW - 1 000 kW,38,1.34
2021,0360 Tierp,> 1 000 kW,0,0
2021,0360 Tierp,Totalt,364,4.65
2021,0380 Uppsala,< 20 kw,1784,17.25
2021,0380 Uppsala,20 kW - 1 000 kW,293,15.93
2021,0380 Uppsala,> 1 000 kW,3,8.5
2021,0380 Uppsala,Totalt,2080,41.69
2021,0381 Enköping,< 20 kw,580,5.92
2021,0381 Enköping,20 kW - 1 000 kW,127,7.09
2021,0381 Enköping,> 1 000 kW,0,0
2021,0381 Enköping,Totalt,707,13
2021,0382 Östhammar,< 20 kw,379,3.72
2021,0382 Östhammar,20 kW - 1 000 kW,35,1.48
2021,0382 Östhammar,> 1 000 kW,0,0
2021,0382 Östhammar,Totalt,414,5.2
2021,0428 Vingåker,< 20 kw,169,1.54
2021,0428 Vingåker,20 kW - 1 000 kW,17,0.74
2021,0428 Vingåker,> 1 000 kW,0,0
2021,0428 Vingåker,Totalt,186,2.28
2021,0461 Gnesta,< 20 kw,229,2.25
2021,0461 Gnesta,20 kW - 1 000 kW,17,0.8
2021,0461 Gnesta,> 1 000 kW,0,0
2021,0461 Gnesta,Totalt,246,3.05
2021,0480 Nyköping,< 20 kw,506,4.87
2021,0480 Nyköping,20 kW - 1 000 kW,116,6.42
2021,0480 Nyköping,> 1 000 kW,0,0
2021,0480 Nyköping,Totalt,622,11.3
2021,0481 Oxelösund,< 20 kw,91,0.83
2021,0481 Oxelösund,20 kW - 1 000 kW,13,0.72
2021,0481 Oxelösund,> 1 000 kW,0,0
2021,0481 Oxelösund,Totalt,104,1.54
2021,0482 Flen,< 20 kw,279,2.82
2021,0482 Flen,20 kW - 1 000 kW,51,2.45
2021,0482 Flen,> 1 000 kW,0,0
2021,0482 Flen,Totalt,330,5.26
2021,0483 Katrineholm,< 20 kw,360,3.53
2021,0483 Katrineholm,20 kW - 1 000 kW,68,6.16
2021,0483 Katrineholm,> 1 000 kW,1,1.12
2021,0483 Katrineholm,Totalt,429,10.81
2021,0484 Eskilstuna,< 20 kw,882,8.45
2021,0484 Eskilstuna,20 kW - 1 000 kW,156,8.73
2021,0484 Eskilstuna,> 1 000 kW,2,3
2021,0484 Eskilstuna,Totalt,1040,20.18
2021,0486 Strängnäs,< 20 kw,415,3.98
2021,0486 Strängnäs,20 kW - 1 000 kW,82,4.25
2021,0486 Strängnäs,> 1 000 kW,1,12.5
2021,0486 Strängnäs,Totalt,498,20.73
2021,0488 Trosa,< 20 kw,344,3.38
2021,0488 Trosa,20 kW - 1 000 kW,30,1.18
2021,0488 Trosa,> 1 000 kW,0,0
2021,0488 Trosa,Totalt,374,4.56
2021,0509 Ödeshög,< 20 kw,91,0.95
2021,0509 Ödeshög,20 kW - 1 000 kW,22,0.94
2021,0509 Ödeshög,> 1 000 kW,0,0
2021,0509 Ödeshög,Totalt,113,1.89
2021,0512 Ydre,< 20 kw,73,0.81
2021,0512 Ydre,20 kW - 1 000 kW,15,0.63
2021,0512 Ydre,> 1 000 kW,0,0
2021,0512 Ydre,Totalt,88,1.44
2021,0513 Kinda,< 20 kw,240,2.38
2021,0513 Kinda,20 kW - 1 000 kW,35,1.54
2021,0513 Kinda,> 1 000 kW,0,0
2021,0513 Kinda,Totalt,275,3.91
2021,0560 Boxholm,< 20 kw,105,1.07
2021,0560 Boxholm,20 kW - 1 000 kW,16,0.58
2021,0560 Boxholm,> 1 000 kW,0,0
2021,0560 Boxholm,Totalt,121,1.65
2021,0561 Åtvidaberg,< 20 kw,116,1.09
2021,0561 Åtvidaberg,20 kW - 1 000 kW,22,0.85
2021,0561 Åtvidaberg,> 1 000 kW,0,0
2021,0561 Åtvidaberg,Totalt,138,1.94
2021,0562 Finspång,< 20 kw,245,2.32
2021,0562 Finspång,20 kW - 1 000 kW,39,1.75
2021,0562 Finspång,> 1 000 kW,0,0
2021,0562 Finspång,Totalt,284,4.07
2021,0563 Valdemarsvik,< 20 kw,139,1.4
2021,0563 Valdemarsvik,20 kW - 1 000 kW,28,1.31
2021,0563 Valdemarsvik,> 1 000 kW,0,0
2021,0563 Valdemarsvik,Totalt,167,2.71
2021,0580 Linköping,< 20 kw,1320,12.85
2021,0580 Linköping,20 kW - 1 000 kW,346,17.84
2021,0580 Linköping,> 1 000 kW,1,10
2021,0580 Linköping,Totalt,1667,40.69
2021,0581 Norrköping,< 20 kw,1052,10.3
2021,0581 Norrköping,20 kW - 1 000 kW,260,15.01
2021,0581 Norrköping,> 1 000 kW,0,0
2021,0581 Norrköping,Totalt,1312,25.31
2021,0582 Söderköping,< 20 kw,219,2.13
2021,0582 Söderköping,20 kW - 1 000 kW,29,1.12
2021,0582 Söderköping,> 1 000 kW,0,0
2021,0582 Söderköping,Totalt,248,3.25
2021,0583 Motala,< 20 kw,543,5.16
2021,0583 Motala,20 kW - 1 000 kW,97,4.81
2021,0583 Motala,> 1 000 kW,0,0
2021,0583 Motala,Totalt,640,9.97
2021,0584 Vadstena,< 20 kw,133,1.21
2021,0584 Vadstena,20 kW - 1 000 kW,36,1.62
2021,0584 Vadstena,> 1 000 kW,0,0
2021,0584 Vadstena,Totalt,169,2.83
2021,0586 Mjölby,< 20 kw,253,2.59
2021,0586 Mjölby,20 kW - 1 000 kW,99,4.56
2021,0586 Mjölby,> 1 000 kW,0,0
2021,0586 Mjölby,Totalt,352,7.15
2021,0604 Aneby,< 20 kw,106,1.27
2021,0604 Aneby,20 kW - 1 000 kW,20,0.96
2021,0604 Aneby,> 1 000 kW,0,0
2021,0604 Aneby,Totalt,126,2.23
2021,0617 Gnosjö,< 20 kw,97,1.01
2021,0617 Gnosjö,20 kW - 1 000 kW,19,2.45
2021,0617 Gnosjö,> 1 000 kW,0,0
2021,0617 Gnosjö,Totalt,116,3.45
2021,0642 Mullsjö,< 20 kw,81,0.89
2021,0642 Mullsjö,20 kW - 1 000 kW,7,0.25
2021,0642 Mullsjö,> 1 000 kW,0,0
2021,0642 Mullsjö,Totalt,88,1.14
2021,0643 Habo,< 20 kw,179,1.87
2021,0643 Habo,20 kW - 1 000 kW,20,1.33
2021,0643 Habo,> 1 000 kW,0,0
2021,0643 Habo,Totalt,199,3.19
2021,0662 Gislaved,< 20 kw,314,3.39
2021,0662 Gislaved,20 kW - 1 000 kW,52,3.34
2021,0662 Gislaved,> 1 000 kW,0,0
2021,0662 Gislaved,Totalt,366,6.73
2021,0665 Vaggeryd,< 20 kw,200,2.05
2021,0665 Vaggeryd,20 kW - 1 000 kW,27,1.06
2021,0665 Vaggeryd,> 1 000 kW,0,0
2021,0665 Vaggeryd,Totalt,227,3.11
2021,0680 Jönköping,< 20 kw,1071,11.18
2021,0680 Jönköping,20 kW - 1 000 kW,237,16.53
2021,0680 Jönköping,> 1 000 kW,2,2.16
2021,0680 Jönköping,Totalt,1310,29.87
2021,0682 Nässjö,< 20 kw,339,3.53
2021,0682 Nässjö,20 kW - 1 000 kW,61,3.88
2021,0682 Nässjö,> 1 000 kW,0,0
2021,0682 Nässjö,Totalt,400,7.41
2021,0683 Värnamo,< 20 kw,406,4.39
2021,0683 Värnamo,20 kW - 1 000 kW,96,7.31
2021,0683 Värnamo,> 1 000 kW,0,0
2021,0683 Värnamo,Totalt,502,11.7
2021,0684 Sävsjö,< 20 kw,144,1.48
2021,0684 Sävsjö,20 kW - 1 000 kW,20,0.79
2021,0684 Sävsjö,> 1 000 kW,0,0
2021,0684 Sävsjö,Totalt,164,2.27
2021,0685 Vetlanda,< 20 kw,435,4.54
2021,0685 Vetlanda,20 kW - 1 000 kW,58,2.62
2021,0685 Vetlanda,> 1 000 kW,1,1.14
2021,0685 Vetlanda,Totalt,494,8.31
2021,0686 Eksjö,< 20 kw,200,2.17
2021,0686 Eksjö,20 kW - 1 000 kW,31,2.38
2021,0686 Eksjö,> 1 000 kW,0,0
2021,0686 Eksjö,Totalt,231,4.55
2021,0687 Tranås,< 20 kw,170,1.64
2021,0687 Tranås,20 kW - 1 000 kW,26,1.72
2021,0687 Tranås,> 1 000 kW,1,1.2
2021,0687 Tranås,Totalt,197,4.56
2021,0760 Uppvidinge,< 20 kw,152,1.64
2021,0760 Uppvidinge,20 kW - 1 000 kW,14,1.92
2021,0760 Uppvidinge,> 1 000 kW,0,0
2021,0760 Uppvidinge,Totalt,166,3.56
2021,0761 Lessebo,< 20 kw,108,1.09
2021,0761 Lessebo,20 kW - 1 000 kW,6,0.24
2021,0761 Lessebo,> 1 000 kW,0,0
2021,0761 Lessebo,Totalt,114,1.32
2021,0763 Tingsryd,< 20 kw,251,2.62
2021,0763 Tingsryd,20 kW - 1 000 kW,27,1.17
2021,0763 Tingsryd,> 1 000 kW,0,0
2021,0763 Tingsryd,Totalt,278,3.79
2021,0764 Alvesta,< 20 kw,217,2.3
2021,0764 Alvesta,20 kW - 1 000 kW,34,2.88
2021,0764 Alvesta,> 1 000 kW,0,0
2021,0764 Alvesta,Totalt,251,5.18
2021,0765 Älmhult,< 20 kw,291,2.93
2021,0765 Älmhult,20 kW - 1 000 kW,14,0.77
2021,0765 Älmhult,> 1 000 kW,0,0
2021,0765 Älmhult,Totalt,305,3.69
2021,0767 Markaryd,< 20 kw,123,1.13
2021,0767 Markaryd,20 kW - 1 000 kW,15,0.47
2021,0767 Markaryd,> 1 000 kW,0,0
2021,0767 Markaryd,Totalt,138,1.61
2021,0780 Växjö,< 20 kw,776,7.24
2021,0780 Växjö,20 kW - 1 000 kW,94,4.79
2021,0780 Växjö,> 1 000 kW,0,0
2021,0780 Växjö,Totalt,870,12.03
2021,0781 Ljungby,< 20 kw,362,3.68
2021,0781 Ljungby,20 kW - 1 000 kW,48,2.24
2021,0781 Ljungby,> 1 000 kW,0,0
2021,0781 Ljungby,Totalt,410,5.93
2021,0821 Högsby,< 20 kw,59,0.59
2021,0821 Högsby,20 kW - 1 000 kW,10,0.6
2021,0821 Högsby,> 1 000 kW,0,0
2021,0821 Högsby,Totalt,69,1.19
2021,0834 Torsås,< 20 kw,151,1.59
2021,0834 Torsås,20 kW - 1 000 kW,15,0.66
2021,0834 Torsås,> 1 000 kW,0,0
2021,0834 Torsås,Totalt,166,2.25
2021,0840 Mörbylånga,< 20 kw,432,3.96
2021,0840 Mörbylånga,20 kW - 1 000 kW,40,2.11
2021,0840 Mörbylånga,> 1 000 kW,0,0
2021,0840 Mörbylånga,Totalt,472,6.08
2021,0860 Hultsfred,< 20 kw,157,1.46
2021,0860 Hultsfred,20 kW - 1 000 kW,18,0.67
2021,0860 Hultsfred,> 1 000 kW,0,0
2021,0860 Hultsfred,Totalt,175,2.13
2021,0861 Mönsterås,< 20 kw,156,1.49
2021,0861 Mönsterås,20 kW - 1 000 kW,20,1.2
2021,0861 Mönsterås,> 1 000 kW,0,0
2021,0861 Mönsterås,Totalt,176,2.69
2021,0862 Emmaboda,< 20 kw,108,1.05
2021,0862 Emmaboda,20 kW - 1 000 kW,9,0.31
2021,0862 Emmaboda,> 1 000 kW,0,0
2021,0862 Emmaboda,Totalt,117,1.36
2021,0880 Kalmar,< 20 kw,658,6.3
2021,0880 Kalmar,20 kW - 1 000 kW,110,6.55
2021,0880 Kalmar,> 1 000 kW,1,1.5
2021,0880 Kalmar,Totalt,769,14.35
2021,0881 Nybro,< 20 kw,174,1.85
2021,0881 Nybro,20 kW - 1 000 kW,22,1.15
2021,0881 Nybro,> 1 000 kW,1,1.48
2021,0881 Nybro,Totalt,197,4.48
2021,0882 Oskarshamn,< 20 kw,281,2.86
2021,0882 Oskarshamn,20 kW - 1 000 kW,20,0.69
2021,0882 Oskarshamn,> 1 000 kW,1,3.8
2021,0882 Oskarshamn,Totalt,302,7.35
2021,0883 Västervik,< 20 kw,444,4.17
2021,0883 Västervik,20 kW - 1 000 kW,65,3.22
2021,0883 Västervik,> 1 000 kW,0,0
2021,0883 Västervik,Totalt,509,7.4
2021,0884 Vimmerby,< 20 kw,151,1.57
2021,0884 Vimmerby,20 kW - 1 000 kW,34,1.83
2021,0884 Vimmerby,> 1 000 kW,0,0
2021,0884 Vimmerby,Totalt,186,3.4
2021,0885 Borgholm,< 20 kw,437,3.77
2021,0885 Borgholm,20 kW - 1 000 kW,47,2.57
2021,0885 Borgholm,> 1 000 kW,0,0
2021,0885 Borgholm,Totalt,484,6.34
2021,0980 Gotland,< 20 kw,1166,10.3
2021,0980 Gotland,20 kW - 1 000 kW,129,5.05
2021,0980 Gotland,> 1 000 kW,0,0
2021,0980 Gotland,Totalt,1295,15.35
2021,1060 Olofström,< 20 kw,143,1.32
2021,1060 Olofström,20 kW - 1 000 kW,7,0.27
2021,1060 Olofström,> 1 000 kW,0,0
2021,1060 Olofström,Totalt,150,1.59
2021,1080 Karlskrona,< 20 kw,892,8.17
2021,1080 Karlskrona,20 kW - 1 000 kW,81,7.27
2021,1080 Karlskrona,> 1 000 kW,0,0
2021,1080 Karlskrona,Totalt,973,15.44
